Footfall,ID
1258.86022949,3754212
1179.60913086,3754312
1228.97180176,3754412
1331.21447754,3754512
1338.2520752,3754612
1269.35681152,3754712
1233.52978516,3754812
1304.31774902,3754912
1207.51208496,3755012
1184.06311035,3755112
1109.98791504,3755212
1215.40258789,3755312
1210.92321777,3755412
1136.60351562,3755512
1078.26782227,3755612
1228.01293945,3755712
1256.60656738,3755812
1184.1907959,3755912
1223.28137207,3756012
1147.95373535,3756112
1183.66442871,3756212
1182.04968262,3756312
1118.20935059,3756412
1119.65270996,3756512
1198.24487305,3756612
1246.27648926,3756712
1215.17260742,3756812
1149.99121094,3756912
1141.90844727,3757012
1139.32067871,3757112
1162.15588379,3757212
1164.40869141,3757312
1034.69519043,3757412
1004.82037354,3757512
1073.47338867,3757612
1116.48791504,3757712
1018.75274658,3757812
1112.46325684,3757912
1172.0057373,3758012
1169.62463379,3758112
1132.19665527,3758212
1123.58605957,3758312
1023.76934814,3758412
1224.98339844,3758512
1136.08886719,3758612
1014.74316406,3758712
996.106994629,3758812
993.534423828,3758912
1015.12646484,3759012
1050.31359863,3759112
1074.72619629,3759212
1117.34838867,3759312
1006.02557373,3759412
961.924621582,3759512
1028.58532715,3759612
870.229797363,3759712
1010.41333008,3759812
1128.5,3759912
797.502624512,3760012
1006.5715332,3760112
975.39831543,3760212
834.349731445,3760312
819.073547363,3760412
1139.76025391,3760512
1091.64172363,3760612
1064.34326172,3760712
916.756469727,3760812
784.43951416,3760912
842.093200684,3761012
811.307922363,3761112
921.182250977,3761212
1105.50854492,3761312
1089.05273438,3761412
1114.7623291,3761512
1097.54882812,3761612
1022.59222412,3761712
1031.77355957,3761812
1139.60571289,3761912
1143.16931152,3762012
1145.00744629,3762112
999.517700195,3762212
996.749023438,3762312
1071.91296387,3762412
1070.54907227,3762512
1025.8885498,3762612
1001.66967773,3762712
960.328552246,3762812
1014.11431885,3762912
940.235046387,3763012
985.274230957,3763112
872.482421875,3763212
796.411499023,3763312
816.305969238,3763412
794.328796387,3763512
840.349182129,3763612
758.681091309,3763712
782.761779785,3763812
763.096679688,3763912
769.795654297,3764012
671.409667969,3764112
715.58215332,3764212
760.14666748,3764312
808.00994873,3764412
729.894592285,3764512
848.774291992,3764612
995.57232666,3764712
1071.49060059,3764812
1059.86987305,3764912
1117.03271484,3765012
1102.43481445,3765112
1097.99572754,3765212
1018.80224609,3765312
927.995788574,3765412
989.137512207,3765512
1010.44543457,3765612
933.419555664,3765712
903.098999023,3765812
920.907958984,3765912
853.96282959,3766012
941.901184082,3766112
826.471313477,3766212
775.481811523,3766312
859.403137207,3766412
835.474365234,3766512
901.024169922,3766612
983.993652344,3766712
935.000305176,3766812
863.684326172,3766912
901.06628418,3767012
929.265686035,3767112
822.864196777,3767212
886.855224609,3767312
827.741333008,3767412
860.324401855,3767512
932.232788086,3767612
866.27154541,3767712
883.897583008,3767812
959.614440918,3767912
971.635742188,3768012
958.227722168,3768112
974.289794922,3768212
923.867675781,3768312
966.844543457,3768412
1084.91064453,3768512
932.676879883,3768612
852.838623047,3768712
904.673034668,3768812
949.23034668,3768912
964.881408691,3769012
974.976867676,3769112
953.00390625,3769212
948.206787109,3769312
1047.98278809,3769412
1057.91040039,3769512
990.773193359,3769612
980.803222656,3769712
999.356140137,3769812
940.327636719,3769912
972.313171387,3770012
984.792175293,3770112
960.779296875,3770212
1023.76721191,3770312
1031.00427246,3770412
945.666137695,3770512
941.183105469,3770612
1053.27111816,3770712
1081.7253418,3770812
1104.76135254,3770912
1096.43041992,3771012
1077.46960449,3771112
1108.60192871,3771212
1069.17272949,3771312
1034.36279297,3771412
1097.82714844,3771512
1108.63562012,3771612
1036.06958008,3771712
1089.33398438,3771812
1115.22851562,3771912
1075.46252441,3772012
1096.26965332,3772112
1161.1953125,3772212
1140.28405762,3772312
1104.31591797,3772412
1183.14233398,3772512
1183.01196289,3772612
1205.50292969,3772712
1152.5078125,3772812
1204.94958496,3772912
1134.02197266,3773012
1166.96447754,3773112
1137.65307617,3773212
1251.9161377,3773312
1238.17004395,3773412
1229.6887207,3773512
1292.03613281,3773612
1193.73266602,3773712
1225.37194824,3773812
1201.77050781,3773912
1220.4185791,3774012
1319.37084961,3774112
1212.45983887,3774212
1238.55212402,3774312
1251.64624023,3774412
1306.07373047,3774512
1254.21398926,3774612
1324.97338867,3774712
1285.94396973,3774812
1280.20300293,3774912
1304.29077148,3775012
1340.03430176,3775112
1310.92553711,3775212
1267.58654785,3775312
1277.95227051,3775412
1259.89001465,3775512
1300.2298584,3775612
1224.26245117,3775712
1224.23120117,3775812
1245.26550293,3775912
1282.71447754,3776012
1255.19165039,3776112
1237.74047852,3776212
1178.1796875,3776312
1193.14526367,3776412
1340.11694336,3776512
1235.10107422,3776612
1269.89172363,3776712
1358.20227051,3776812
1406.6126709,3776912
1282.77526855,3777012
1327.88745117,3777112
1303.76855469,3777212
1377.25341797,3777312
1301.97216797,3777412
1369.30578613,3777512
1440.4276123,3777612
1432.53491211,3777712
1378.48327637,3777812
1367.45825195,3777912
1369.55957031,3778012
1412.68566895,3778112
1260.49560547,3778212
1408.79064941,3778312
1422.66674805,3778412
1453.38305664,3778512
1359.30908203,3778612
1391.25,3778712
1456.70849609,3778812
1481.68603516,3778912
1513.66503906,3779012
1389.09973145,3779112
1472.07507324,3779212
1436.12023926,3779312
1428.45214844,3779412
1438.40942383,3779512
1417.02160645,3779612
1354.97839355,3779712
1379.38781738,3779812
1382.34375,3779912
1409.63684082,3780012
1397.40185547,3780112
1460.13195801,3780212
1521.65881348,3780312
1579.29846191,3780412
1482.49121094,3780512
1503.01489258,3780612
1469.65258789,3780712
1569.82348633,3780812
1506.51513672,3780912
1533.32080078,3781012
1527.37036133,3781112
1502.44470215,3781212
1457.20288086,3781312
1463.04309082,3781412
1412.06958008,3781512
1539.26330566,3781612
1486.39599609,3781712
1508.54174805,3781812
1504.65710449,3781912
1545.71838379,3782012
1527.77770996,3782112
1561.79064941,3782212
1557.83654785,3782312
1556.23156738,3782412
1574.13317871,3782512
1542.0859375,3782612
1543.89916992,3782712
1547.25134277,3782812
1552.63098145,3782912
1504.47717285,3783012
1505.63989258,3783112
1494.44055176,3783212
1483.3067627,3783312
1517.95422363,3783412
1605.02929688,3783512
1519.67687988,3783612
1496.90966797,3783712
1508.54907227,3783812
1476.67224121,3783912
1504.82202148,3784012
1458.85095215,3784112
1497.63037109,3784212
1470.64819336,3784312
1481.35424805,3784412
1446.72753906,3784512
1422.29846191,3784612
1467.50061035,3784712
1498.88366699,3784812
1514.49951172,3784912
1506.14562988,3785012
1517.41992188,3785112
1393.20373535,3785212
1438.6796875,3785312
1455.46252441,3785412
1484.31469727,3785512
1553.4921875,3785612
1526.77600098,3785712
1535.27502441,3785812
1509.86291504,3785912
1509.36010742,3786012
1519.61120605,3786112
1472.14562988,3786212
1512.61779785,3786312
1444.2923584,3786412
1401.09326172,3786512
1497.65612793,3786612
1440.0760498,3786712
1475.94116211,3786812
1527.76464844,3786912
1479.53186035,3787012
1388.54016113,3787112
1364.56835938,3787212
1403.47143555,3787312
1399.08898926,3787412
1340.55615234,3787512
1341.94543457,3787612
1409.75427246,3787712
1350.05505371,3787812
1374.36486816,3787912
1334.68041992,3788012
1375.55969238,3788112
1438.01538086,3788212
1371.10461426,3788312
1379.05932617,3788412
1399.08081055,3788512
1423.49743652,3788612
1397.65942383,3788712
1327.00769043,3788812
1378.50439453,3788912
1334.24609375,3789012
1323.53833008,3789112
1348.60693359,3789212
1240.26318359,3789312
1307.11865234,3789412
1285.03564453,3789512
1264.73303223,3789612
1334.18115234,3789712
1363.13378906,3789812
1371.71032715,3789912
1316.75341797,3790012
1301.10961914,3790112
1346.44848633,3790212
1309.5489502,3790312
1237.53149414,3790412
1218.23205566,3790512
1250.25231934,3790612
1266.89355469,3790712
1267.96472168,3790812
1249.50146484,3790912
1280.31616211,3791012
1319.2244873,3791112
1212.01513672,3791212
1314.2590332,3791312
1318.94226074,3791412
1346.04516602,3791512
1308.47399902,3791612
1266.79858398,3791712
1214.01318359,3791812
1296.08703613,3791912
1280.94946289,3792012
1230.61523438,3792112
1225.01025391,3792212
1206.44482422,3792312
1253.92224121,3792412
1280.40368652,3792512
1251.3013916,3792612
1245.68249512,3792712
1194.20043945,3792812
1102.66394043,3792912
1215.57116699,3793012
1185.18566895,3793112
1150.38305664,3793212
1106.5703125,3793312
1106.5760498,3793412
1041.85546875,3793512
1102.98168945,3793612
1144.85693359,3793712
1126.15380859,3793812
1071.15454102,3793912
1100.5847168,3794012
1134.76818848,3794112
1005.75823975,3794212
1070.63134766,3794312
1070.22106934,3794412
1145.45056152,3794512
1015.29345703,3794612
1082.84936523,3794712
1052.82250977,3794812
982.853149414,3794912
1104.95349121,3795012
1111.47058105,3795112
1160.80737305,3795212
1116.38439941,3795312
1138.25524902,3795412
1082.98657227,3795512
1151.31079102,3795612
987.623046875,3795712
1017.11035156,3795812
1095.6697998,3795912
1074.3001709,3796012
1081.35021973,3796112
1054.29675293,3796212
1150.55529785,3796312
1147.43273926,3796412
971.867736816,3796512
943.633422852,3796612
924.234802246,3796712
958.445495605,3796812
1041.01159668,3796912
1119.64367676,3797012
1154.73327637,3797112
837.358520508,3797212
990.879577637,3797312
1123.54748535,3797412
1084.82189941,3797512
1135.29003906,3797612
1142.89672852,3797712
1082.60717773,3797812
1051.3659668,3797912
1052.75109863,3798012
966.602661133,3798112
1071.30114746,3798212
1076.3795166,3798312
1034.1451416,3798412
1112.64501953,3798512
984.762268066,3798612
1033.52087402,3798712
1090.92651367,3798812
1142.93859863,3798912
1028.40380859,3799012
1013.50543213,3799112
1121.9197998,3799212
1118.88598633,3799312
1078.21264648,3799412
1128.13549805,3799512
1072.32580566,3799612
1013.93829346,3799712
943.722595215,3799812
1050.59204102,3799912
893.731323242,3800012
975.347351074,3800112
926.296203613,3800212
1004.16577148,3800312
850.567993164,3800412
842.94519043,3800512
831.01940918,3800612
805.86151123,3800712
895.644958496,3800812
933.851623535,3800912
849.12512207,3801012
929.447143555,3801112
1009.65246582,3801212
1027.02844238,3801312
928.997741699,3801412
802.76361084,3801512
813.478271484,3801612
934.200927734,3801712
1025.30456543,3801812
1048.54052734,3801912
881.448791504,3802012
967.483764648,3802112
988.352294922,3802212
1074.31738281,3802312
1029.06420898,3802412
1014.47747803,3802512
1081.37280273,3802612
960.703125,3802712
1028.09545898,3802812
1070.98681641,3802912
1036.59069824,3803012
1016.77874756,3803112
1079.92224121,3803212
1038.07910156,3803312
1020.64874268,3803412
994.340270996,3803512
1037.14355469,3803612
1064.140625,3803712
1078.57189941,3803812
1072.35083008,3803912
1073.98706055,3804012
957.635314941,3804112
1014.09857178,3804212
1013.80187988,3804312
1038.99414062,3804412
870.554260254,3804512
866.810668945,3804612
930.12677002,3804712
1046.00634766,3804812
971.471557617,3804912
964.15838623,3805012
1009.46954346,3805112
1030.07324219,3805212
995.942321777,3805312
1046.86230469,3805412
982.221130371,3805512
975.375305176,3805612
1035.71984863,3805712
1065.09753418,3805812
1023.26501465,3805912
1070.34106445,3806012
1077.31811523,3806112
1089.0,3806212
1097.54211426,3806312
1096.37072754,3806412
1043.60656738,3806512
1034.34545898,3806612
989.981079102,3806712
989.318115234,3806812
944.467590332,3806912
1039.61560059,3807012
1031.00891113,3807112
1032.9564209,3807212
1089.47546387,3807312
1118.64782715,3807412
1083.03491211,3807512
1132.21289062,3807612
1117.58251953,3807712
1157.66748047,3807812
1135.98535156,3807912
1164.60595703,3808012
1169.13110352,3808112
1172.93164062,3808212
1118.86242676,3808312
1041.68432617,3808412
1141.08508301,3808512
1066.45129395,3808612
1069.53662109,3808712
1171.35290527,3808812
1126.87060547,3808912
1042.97302246,3809012
965.232177734,3809112
1118.67272949,3809212
1100.14453125,3809312
1033.48156738,3809412
1141.2166748,3809512
1190.17114258,3809612
1188.83959961,3809712
1267.11645508,3809812
1268.25476074,3809912
1273.64990234,3810012
1243.99938965,3810112
1266.96166992,3810212
1098.34338379,3810312
1300.84143066,3810412
1181.04125977,3810512
1224.21838379,3810612
1313.16003418,3810712
1088.27734375,3810812
1151.92785645,3810912
1155.13989258,3811012
1445.9284668,3811112
1249.75366211,3811212
1241.07104492,3811312
1223.93591309,3811412
1251.63525391,3811512
1272.21044922,3811612
1310.49084473,3811712
1257.72375488,3811812
1222.5760498,3811912
1156.42199707,3812012
1234.95043945,3812112
1241.59155273,3812212
1252.82727051,3812312
1313.82495117,3812412
1313.65283203,3812512
1434.10900879,3812612
1263.6965332,3812712
1293.92651367,3812812
1417.07043457,3812912
1366.93273926,3813012
1318.38415527,3813112
1336.68164062,3813212
1290.53649902,3813312
1312.75634766,3813412
1365.57189941,3813512
1326.6887207,3813612
1241.8302002,3813712
1355.09643555,3813812
1402.19116211,3813912
1414.09960938,3814012
1376.48608398,3814112
1333.47167969,3814212
1453.53613281,3814312
1419.77319336,3814412
1418.02758789,3814512
1488.04931641,3814612
1386.47875977,3814712
1369.54150391,3814812
1335.1796875,3814912
1362.65026855,3815012
1316.77307129,3815112
1320.9564209,3815212
1343.11767578,3815312
1419.31921387,3815412
1322.61108398,3815512
1372.1574707,3815612
1304.99743652,3815712
1339.41809082,3815812
1330.4786377,3815912
1302.97729492,3816012
1338.48950195,3816112
1325.02294922,3816212
1254.52978516,3816312
1343.92749023,3816412
1400.75036621,3816512
1319.92492676,3816612
1310.90734863,3816712
1362.21850586,3816812
1405.25622559,3816912
1575.19494629,3817012
1563.60229492,3817112
1494.78833008,3817212
1467.63525391,3817312
1484.85473633,3817412
1404.63293457,3817512
1436.02026367,3817612
1557.4152832,3817712
1503.2565918,3817812
1614.9017334,3817912
1513.61242676,3818012
1472.13720703,3818112
1475.76586914,3818212
1466.17883301,3818312
1515.70178223,3818412
1595.34960938,3818512
1650.14428711,3818612
1432.80029297,3818712
1425.94677734,3818812
1505.07653809,3818912
1569.7479248,3819012
1595.72412109,3819112
1535.32336426,3819212
1553.36437988,3819312
1494.19824219,3819412
1476.20166016,3819512
1498.03894043,3819612
1450.02758789,3819712
1516.6640625,3819812
1490.55749512,3819912
1543.69482422,3820012
1494.71398926,3820112
1433.3795166,3820212
1528.00488281,3820312
1551.3927002,3820412
1500.97229004,3820512
1531.7767334,3820612
1506.59326172,3820712
1526.5168457,3820812
1455.08166504,3820912
1493.26647949,3821012
1472.74414062,3821112
1455.79736328,3821212
1423.72338867,3821312
1384.49475098,3821412
1433.10791016,3821512
1410.15148926,3821612
1424.48706055,3821712
1398.20275879,3821812
1461.87243652,3821912
1446.35180664,3822012
1418.51147461,3822112
1422.90991211,3822212
1527.04309082,3822312
1506.92004395,3822412
1488.78027344,3822512
1511.16992188,3822612
1517.10046387,3822712
1488.19604492,3822812
1440.18127441,3822912
1423.17663574,3823012
1480.31066895,3823112
1448.16430664,3823212
1526.84265137,3823312
1468.7166748,3823412
1475.75317383,3823512
1436.52416992,3823612
1420.38525391,3823712
1391.49926758,3823812
1456.22497559,3823912
1463.68798828,3824012
1442.27172852,3824112
1511.74926758,3824212
1411.33447266,3824312
1465.1204834,3824412
1426.04553223,3824512
1428.68432617,3824612
1473.23608398,3824712
1452.38598633,3824812
1415.87524414,3824912
1331.09143066,3825012
1362.82763672,3825112
1354.49804688,3825212
1331.91687012,3825312
1380.8380127,3825412
1376.16491699,3825512
1317.11315918,3825612
1396.36621094,3825712
1401.46972656,3825812
1401.68554688,3825912
1383.55603027,3826012
1327.68920898,3826112
1299.60241699,3826212
1329.71057129,3826312
1238.03955078,3826412
1379.5690918,3826512
1288.55871582,3826612
1301.56494141,3826712
1351.06066895,3826812
1345.34375,3826912
1314.03857422,3827012
1204.1439209,3827112
1246.59240723,3827212
1320.08520508,3827312
1207.66394043,3827412
1272.51196289,3827512
1327.74060059,3827612
1318.56469727,3827712
1346.33361816,3827812
1283.71594238,3827912
1304.8840332,3828012
1214.20166016,3828112
1294.8392334,3828212
1303.87731934,3828312
1249.23022461,3828412
1222.62512207,3828512
1268.68835449,3828612
1277.65710449,3828712
1142.95446777,3828812
1245.5612793,3828912
1274.93530273,3829012
1314.78479004,3829112
1268.59545898,3829212
1222.65429688,3829312
1138.4979248,3829412
1031.93615723,3829512
1139.1829834,3829612
1235.86254883,3829712
1218.09301758,3829812
1159.47265625,3829912
1148.23303223,3830012
1024.70849609,3830112
1157.63513184,3830212
1052.34484863,3830312
1025.31884766,3830412
1036.18615723,3830512
1035.49731445,3830612
1029.5267334,3830712
1014.83795166,3830812
1008.57043457,3830912
1011.73150635,3831012
1030.82019043,3831112
1087.26525879,3831212
1133.81762695,3831312
1024.57897949,3831412
964.326660156,3831512
967.746337891,3831612
1029.81469727,3831712
952.281066895,3831812
1018.55627441,3831912
986.491210938,3832012
980.222839355,3832112
983.108032227,3832212
972.356262207,3832312
1010.53692627,3832412
1087.96374512,3832512
1066.41125488,3832612
1052.00512695,3832712
1119.90795898,3832812
1075.82714844,3832912
1117.51477051,3833012
1151.48815918,3833112
1053.86791992,3833212
992.518005371,3833312
1067.6673584,3833412
1088.9206543,3833512
1033.48571777,3833612
1117.78417969,3833712
1133.99633789,3833812
1118.53613281,3833912
1132.26855469,3834012
1148.33642578,3834112
1214.45227051,3834212
1187.06994629,3834312
1049.80749512,3834412
1019.41778564,3834512
839.362304688,3834612
727.828308105,3834712
812.026184082,3834812
1033.3157959,3834912
1020.14581299,3835012
1094.71887207,3835112
1142.62438965,3835212
1066.96789551,3835312
1023.34991455,3835412
907.52734375,3835512
1026.67443848,3835612
976.005737305,3835712
1031.98413086,3835812
1084.984375,3835912
1114.37646484,3836012
1119.3536377,3836112
1112.77429199,3836212
1119.40405273,3836312
1057.81396484,3836412
991.811523438,3836512
1092.12329102,3836612
1047.92492676,3836712
971.522338867,3836812
978.89831543,3836912
899.934020996,3837012
947.32043457,3837112
819.545471191,3837212
755.689697266,3837312
835.843383789,3837412
957.931396484,3837512
1004.29174805,3837612
1026.71032715,3837712
1001.99194336,3837812
1052.9342041,3837912
979.238647461,3838012
817.176269531,3838112
871.455078125,3838212
831.553649902,3838312
865.465881348,3838412
838.007446289,3838512
867.578308105,3838612
803.200439453,3838712
825.543029785,3838812
1003.59338379,3838912
969.096252441,3839012
1029.93994141,3839112
969.848449707,3839212
842.252929688,3839312
839.263916016,3839412
935.86315918,3839512
868.73840332,3839612
844.105895996,3839712
824.785705566,3839812
987.608032227,3839912
992.659179688,3840012
1053.60864258,3840112
1079.6751709,3840212
914.581481934,3840312
1012.08215332,3840412
1041.52233887,3840512
1057.19995117,3840612
1008.7421875,3840712
989.909545898,3840812
956.119445801,3840912
1002.14129639,3841012
1012.79376221,3841112
1060.07788086,3841212
958.246459961,3841312
1027.74951172,3841412
1056.0859375,3841512
1042.40588379,3841612
1084.6628418,3841712
1064.04711914,3841812
998.799743652,3841912
1025.28076172,3842012
922.483032227,3842112
973.691040039,3842212
972.080322266,3842312
984.490966797,3842412
1009.32000732,3842512
996.749816895,3842612
979.212341309,3842712
1010.26690674,3842812
1001.28143311,3842912
1038.95544434,3843012
1007.00994873,3843112
967.385009766,3843212
1079.6595459,3843312
1088.74938965,3843412
1009.50213623,3843512
1051.53991699,3843612
1081.19238281,3843712
1074.02038574,3843812
1052.36791992,3843912
1049.31103516,3844012
1057.32678223,3844112
1095.76367188,3844212
1029.16992188,3844312
1050.61169434,3844412
961.951171875,3844512
1043.2668457,3844612
1108.78137207,3844712
1135.05480957,3844812
1104.81066895,3844912
1171.20507812,3845012
1197.63818359,3845112
1099.07641602,3845212
1158.55664062,3845312
1093.47229004,3845412
1188.52868652,3845512
1124.3581543,3845612
1104.10351562,3845712
1124.50769043,3845812
1145.45776367,3845912
1108.81762695,3846012
1087.09191895,3846112
1105.96435547,3846212
1166.79187012,3846312
1206.64599609,3846412
1273.72058105,3846512
1229.20043945,3846612
1227.84033203,3846712
1153.21447754,3846812
1240.32189941,3846912
1316.67858887,3847012
1202.99865723,3847112
1157.08215332,3847212
1268.25854492,3847312
1212.16455078,3847412
1255.79724121,3847512
1261.14050293,3847612
1261.57873535,3847712
1235.0916748,3847812
1278.70910645,3847912
1258.75158691,3848012
1257.9263916,3848112
1357.65393066,3848212
1292.6072998,3848312
1243.90527344,3848412
1230.85510254,3848512
1210.42163086,3848612
1228.66918945,3848712
1232.8996582,3848812
1280.29675293,3848912
1271.50891113,3849012
1205.53637695,3849112
1250.3536377,3849212
1315.4017334,3849312
1271.49401855,3849412
1311.62280273,3849512
1242.89196777,3849612
1238.16931152,3849712
1296.06982422,3849812
1282.29577637,3849912
1306.11413574,3850012
1274.68005371,3850112
1318.38452148,3850212
1307.01586914,3850312
1436.81982422,3850412
1335.54931641,3850512
1344.22973633,3850612
1450.95837402,3850712
1349.78222656,3850812
1298.31542969,3850912
1308.75915527,3851012
1315.67321777,3851112
1376.84765625,3851212
1440.49914551,3851312
1549.72387695,3851412
1438.50622559,3851512
1464.98571777,3851612
1400.01074219,3851712
1325.01708984,3851812
1402.9654541,3851912
1380.93725586,3852012
1305.58740234,3852112
1320.07446289,3852212
1404.94372559,3852312
1348.70849609,3852412
1314.58459473,3852512
1437.00366211,3852612
1399.0177002,3852712
1524.68457031,3852812
1428.66210938,3852912
1430.3795166,3853012
1375.47253418,3853112
1523.66186523,3853212
1611.7376709,3853312
1434.66772461,3853412
1551.94604492,3853512
1566.49230957,3853612
1464.34301758,3853712
1457.35900879,3853812
1514.9822998,3853912
1447.22558594,3854012
1424.76953125,3854112
1472.47680664,3854212
1615.78674316,3854312
1505.74438477,3854412
1473.34777832,3854512
1455.20483398,3854612
1505.24047852,3854712
1542.83154297,3854812
