Footfall,ID
1341.68563869,3739312
1375.06392497,3739412
1291.70498024,3739512
1292.5422571,3739612
1295.86861016,3739712
1345.14877671,3739812
1330.48774451,3739912
1381.1079528,3740012
1326.30708867,3740112
1425.9174214,3740212
1411.88061271,3740312
1309.61531996,3740412
1312.24224287,3740512
1329.29967934,3740612
1293.91334271,3740712
1270.94407556,3740812
1241.54025476,3740912
1345.67520358,3741012
1210.3450486,3741112
1291.89199212,3741212
1398.30742154,3741312
1412.26880427,3741412
1452.06758092,3741512
1427.75515497,3741612
1361.27859027,3741712
1424.31806894,3741812
1372.16983833,3741912
1286.11081507,3742012
1392.87723222,3742112
1418.90678191,3742212
1413.88027625,3742312
1423.8264473,3742412
1325.00623062,3742512
1379.2641529,3742612
1508.02422503,3742712
1429.65256741,3742812
1450.33891527,3742912
1428.71510557,3743012
1361.96671886,3743112
1341.86847535,3743212
1352.24303653,3743312
1454.64594944,3743412
1511.47784248,3743512
1423.78191068,3743612
1408.64437911,3743712
1487.2915336,3743812
1604.82672495,3743912
1550.97514756,3744012
1594.84871289,3744112
1516.96329085,3744212
1502.08372706,3744312
1510.04297088,3744412
1476.37957377,3744512
1496.66140799,3744612
1483.76808256,3744712
1461.41797912,3744812
1431.91352569,3744912
1462.24180602,3745012
1391.85215169,3745112
1455.69263229,3745212
1447.50581048,3745312
1482.51127806,3745412
1476.56325727,3745512
1424.79951168,3745612
1423.11064425,3745712
1409.61376063,3745812
1420.41123137,3745912
1508.62959355,3746012
1617.18059173,3746112
1540.76446691,3746212
1547.46738544,3746312
1546.373974,3746412
1450.17961489,3746512
1461.41576408,3746612
1455.64044058,3746712
1518.42345683,3746812
1645.99041013,3746912
1501.29178568,3747012
1501.95333381,3747112
1480.25265672,3747212
1553.89757212,3747312
1471.49877037,3747412
1493.61565884,3747512
1478.14374154,3747612
1525.91381203,3747712
1438.48286699,3747812
1516.59839943,3747912
1626.56335106,3748012
1583.83017883,3748112
1562.67480874,3748212
1525.20421406,3748312
1501.10873321,3748412
1578.55287776,3748512
1631.03736555,3748612
1616.14170224,3748712
1520.98495327,3748812
1503.89121188,3748912
1490.11748017,3749012
1459.27381702,3749112
1489.41497104,3749212
1475.92375141,3749312
1403.58541629,3749412
1514.71089768,3749512
1482.58297994,3749612
1551.05695322,3749712
1442.8359533,3749812
1362.20254364,3749912
1403.38285874,3750012
1488.36413461,3750112
1444.08873582,3750212
1520.40272944,3750312
1386.22334661,3750412
1391.37152129,3750512
1459.66997682,3750612
1433.56419362,3750712
1490.38772779,3750812
1468.36030089,3750912
1362.75619382,3751012
1333.2999797,3751112
1339.89316447,3751212
1342.72466035,3751312
1428.4876065,3751412
1425.24914443,3751512
1367.13094506,3751612
1324.65157283,3751712
1305.28229033,3751812
1356.41700793,3751912
1342.89785891,3752012
1308.4596296,3752112
1335.34483531,3752212
1321.11076676,3752312
1357.65875092,3752412
1393.58023441,3752512
1346.68696908,3752612
1358.1816265,3752712
1343.41004991,3752812
1366.81909673,3752912
1398.99813187,3753012
1390.3062112,3753112
1314.22521929,3753212
1306.93880763,3753312
1301.03231233,3753412
1267.41124605,3753512
1273.46871812,3753612
1253.94043698,3753712
1293.89179541,3753812
1209.62413326,3753912
1173.51916622,3754012
1220.77572606,3754112
1226.03094045,3754212
1221.26490552,3754312
1201.50901211,3754412
1275.09784575,3754512
1337.29012523,3754612
1290.99005512,3754712
1223.41588851,3754812
1308.21225937,3754912
1201.49656231,3755012
1206.19294027,3755112
1166.66815545,3755212
1228.73741247,3755312
1202.89897042,3755412
1137.45115129,3755512
1090.02622784,3755612
1216.46859549,3755712
1245.74898001,3755812
1159.41446968,3755912
1224.50922036,3756012
1183.22507946,3756112
1175.56597575,3756212
1158.91457518,3756312
1109.96206143,3756412
1061.63970226,3756512
1182.95719908,3756612
1261.48735927,3756712
1258.82390276,3756812
1124.54946631,3756912
1132.70202917,3757012
1115.90790657,3757112
1177.36284942,3757212
1202.02398537,3757312
1049.76733296,3757412
982.859119775,3757512
1067.46295628,3757612
1099.2589097,3757712
1007.0588968,3757812
1078.48029513,3757912
1157.75419683,3758012
1166.69796195,3758112
1132.5108885,3758212
1136.31537205,3758312
1051.15387535,3758412
1222.06229505,3758512
1112.37515691,3758612
1003.99504821,3758712
991.635612696,3758812
961.192665584,3758912
1030.13635816,3759012
1039.71884628,3759112
1036.7931891,3759212
1128.08184917,3759312
1042.07414125,3759412
957.234513187,3759512
1040.10479367,3759612
860.942652759,3759712
995.496983536,3759812
1105.15269808,3759912
812.961102928,3760012
974.419815061,3760112
980.243762115,3760212
850.930146569,3760312
795.300225672,3760412
1138.31689633,3760512
1101.11601204,3760612
1056.7860469,3760712
939.718817407,3760812
809.777529893,3760912
860.969096741,3761012
819.315931883,3761112
936.263074669,3761212
1111.99689667,3761312
1097.22607959,3761412
1117.18113296,3761512
1092.78184363,3761612
1005.4725978,3761712
1029.39297832,3761812
1134.65357038,3761912
1119.83825067,3762012
1136.02120608,3762112
992.453864448,3762212
1014.92422695,3762312
1074.69607215,3762412
1077.68587395,3762512
1018.03103943,3762612
1002.20961256,3762712
982.595628284,3762812
1030.96489819,3762912
954.341245333,3763012
964.633235326,3763112
867.353611966,3763212
801.087799939,3763312
787.559169422,3763412
815.700739646,3763512
826.29752595,3763612
785.179324147,3763712
779.800236236,3763812
751.691813007,3763912
751.891551918,3764012
733.515612745,3764112
715.409939367,3764212
790.814929122,3764312
807.158176172,3764412
751.628046262,3764512
851.130964062,3764612
1015.82745669,3764712
1072.3421897,3764812
1056.80545181,3764912
1116.49248137,3765012
1118.30539774,3765112
1108.80420794,3765212
1003.16292651,3765312
901.737279459,3765412
961.87689003,3765512
1006.40139655,3765612
920.289702571,3765712
894.670678714,3765812
912.408310108,3765912
834.878291437,3766012
921.213533736,3766112
859.830370723,3766212
794.92950511,3766312
853.669222728,3766412
820.346881045,3766512
930.188005295,3766612
973.840542463,3766712
893.278621014,3766812
851.728818584,3766912
896.987833321,3767012
907.559172838,3767112
811.386022239,3767212
844.044617545,3767312
824.49501725,3767412
834.750619406,3767512
929.848109447,3767612
904.286301197,3767712
903.282079737,3767812
981.105300858,3767912
952.96104543,3768012
951.483987989,3768112
977.762960908,3768212
903.140465067,3768312
991.299584372,3768412
1080.1105623,3768512
966.391719083,3768612
886.782081546,3768712
937.37314699,3768812
966.482459317,3768912
940.313958277,3769012
951.443738959,3769112
945.418578366,3769212
936.076099551,3769312
987.886777575,3769412
1058.48982186,3769512
1008.1294516,3769612
993.104833463,3769712
990.311307613,3769812
946.483786899,3769912
973.442851485,3770012
974.529888378,3770112
991.465422833,3770212
1044.3139853,3770312
1048.84693211,3770412
1003.71723397,3770512
1014.24030289,3770612
1042.70250431,3770712
998.404958921,3770812
1082.44282528,3770912
1077.82103215,3771012
1061.84181605,3771112
1098.61102737,3771212
1057.50566504,3771312
1049.06726483,3771412
1059.55081359,3771512
1082.12855498,3771612
1066.67667951,3771712
1057.66825946,3771812
1123.9147046,3771912
1080.65330648,3772012
1104.8764996,3772112
1165.12470014,3772212
1162.86177234,3772312
1081.57226327,3772412
1143.7758353,3772512
1197.27935393,3772612
1207.03396804,3772712
1169.84332746,3772812
1200.30460051,3772912
1139.17462964,3773012
1163.52077705,3773112
1129.45944415,3773212
1233.74550443,3773312
1245.00624963,3773412
1236.27271456,3773512
1279.25065166,3773612
1190.51621583,3773712
1269.27582771,3773812
1202.5025803,3773912
1229.99433679,3774012
1307.91035425,3774112
1210.92786016,3774212
1197.76007533,3774312
1274.29584749,3774412
1303.71345293,3774512
1253.24330673,3774612
1362.69789291,3774712
1257.50358141,3774812
1289.36770274,3774912
1291.54571412,3775012
1309.69962946,3775112
1288.85040079,3775212
1251.02905968,3775312
1267.12088805,3775412
1266.70118545,3775512
1277.00031647,3775612
1238.87395258,3775712
1239.29193628,3775812
1254.30243865,3775912
1256.55992807,3776012
1215.04927363,3776112
1236.33345729,3776212
1198.79882485,3776312
1209.08099431,3776412
1335.16800639,3776512
1237.905926,3776612
1250.74687341,3776712
1342.64415678,3776812
1399.43578953,3776912
1326.28271989,3777012
1364.92440955,3777112
1288.44086515,3777212
1375.88947823,3777312
1312.06823107,3777412
1387.911288,3777512
1409.79714859,3777612
1424.68041723,3777712
1372.75243576,3777812
1388.76621763,3777912
1387.81703363,3778012
1399.69819356,3778112
1233.79100914,3778212
1399.06484723,3778312
1417.45622796,3778412
1450.10915054,3778512
1359.10343369,3778612
1388.89206361,3778712
1446.02150528,3778812
1454.4753957,3778912
1500.32236183,3779012
1397.62428697,3779112
1473.90929666,3779212
1440.87719295,3779312
1443.79499064,3779412
1443.87285169,3779512
1407.42716975,3779612
1347.29260477,3779712
1409.01195694,3779812
1389.29241017,3779912
1376.01657011,3780012
1388.49972791,3780112
1480.31018179,3780212
1522.66385132,3780312
1576.99825494,3780412
1481.70186349,3780512
1521.46052229,3780612
1469.49279916,3780712
1578.77905166,3780812
1514.48593266,3780912
1553.76750604,3781012
1527.55258041,3781112
1519.74875183,3781212
1419.40619752,3781312
1472.11606477,3781412
1395.39267653,3781512
1520.4058795,3781612
1447.07149043,3781712
1459.31481669,3781812
1529.81954483,3781912
1549.92585363,3782012
1545.9554121,3782112
1564.01717084,3782212
1556.09261084,3782312
1546.69916024,3782412
1584.81871913,3782512
1555.74802954,3782612
1527.92989098,3782712
1517.28466116,3782812
1522.35113447,3782912
1495.01511169,3783012
1510.34096529,3783112
1483.43089703,3783212
1497.23153805,3783312
1527.59909487,3783412
1595.60917108,3783512
1537.30228859,3783612
1465.43811577,3783712
1511.1666437,3783812
1474.91620992,3783912
1507.03552079,3784012
1464.56726123,3784112
1499.01660013,3784212
1468.93348326,3784312
1468.37275763,3784412
1461.48385031,3784512
1432.09516864,3784612
1443.80847571,3784712
1497.23386415,3784812
1513.04818939,3784912
1511.40445067,3785012
1508.98728079,3785112
1405.68953609,3785212
1424.80836003,3785312
1425.05512523,3785412
1442.18654681,3785512
1501.43682123,3785612
1533.89474295,3785712
1541.97735498,3785812
1502.33252508,3785912
1516.86032167,3786012
1520.74991573,3786112
1474.2603678,3786212
1501.49007562,3786312
1459.95987263,3786412
1422.71956921,3786512
1494.73562348,3786612
1481.34080131,3786712
1478.69653884,3786812
1564.01482339,3786912
1470.1884705,3787012
1389.07825324,3787112
1346.04005297,3787212
1364.06787335,3787312
1386.55130232,3787412
1330.86028589,3787512
1351.50289595,3787612
1404.71919202,3787712
1358.23610894,3787812
1364.49697928,3787912
1342.27723197,3788012
1378.27333899,3788112
1413.72971226,3788212
1352.02452664,3788312
1389.25895053,3788412
1386.48979273,3788512
1456.36403123,3788612
1418.44426843,3788712
1297.92491179,3788812
1406.57239784,3788912
1329.4744635,3789012
1328.3878373,3789112
1336.12960128,3789212
1294.56596967,3789312
1317.05290805,3789412
1294.43474669,3789512
1282.43697497,3789612
1314.3799794,3789712
1355.72003541,3789812
1374.77933399,3789912
1323.2112546,3790012
1323.27932822,3790112
1363.9961151,3790212
1293.69236233,3790312
1238.05039054,3790412
1203.32066849,3790512
1254.73690626,3790612
1239.54787113,3790712
1276.61025585,3790812
1279.64037019,3790912
1296.09709273,3791012
1322.43922558,3791112
1188.27913674,3791212
1299.85384594,3791312
1310.85888073,3791412
1321.85464444,3791512
1310.92507053,3791612
1251.45484817,3791712
1207.66087389,3791812
1297.09740881,3791912
1315.26986666,3792012
1225.97437024,3792112
1201.24231169,3792212
1184.82143658,3792312
1235.82578794,3792412
1268.81406036,3792512
1271.15544559,3792612
1215.22715737,3792712
1202.61305181,3792812
1069.91630517,3792912
1160.56808946,3793012
1181.07100782,3793112
1102.07512686,3793212
1126.5944254,3793312
1057.35269211,3793412
1033.17570885,3793512
1068.06055735,3793612
1162.27367716,3793712
1164.24729204,3793812
1078.00268994,3793912
1114.80436662,3794012
1150.43430942,3794112
1016.15687108,3794212
1076.95431177,3794312
1086.60657595,3794412
1146.23407786,3794512
987.924295235,3794612
1045.50465079,3794712
1020.52279297,3794812
978.137440591,3794912
1117.9155665,3795012
1088.24435148,3795112
1150.87872619,3795212
1148.89371125,3795312
1155.95181096,3795412
1089.98655721,3795512
1128.42444122,3795612
950.189373997,3795712
992.304048933,3795812
1088.17437416,3795912
1111.66499136,3796012
1116.93520993,3796112
1039.13560831,3796212
1154.71101984,3796312
1130.42008506,3796412
982.13283187,3796512
907.091092456,3796612
900.872613918,3796712
947.536150197,3796812
1019.27767737,3796912
1084.19127957,3797012
1102.16170024,3797112
857.931136992,3797212
1038.78543258,3797312
1098.41825585,3797412
1104.49261796,3797512
1138.33826847,3797612
1132.61532548,3797712
1103.03573566,3797812
1046.91617079,3797912
1060.42480765,3798012
983.902690411,3798112
1084.59372028,3798212
1081.183189,3798312
1032.66615229,3798412
1109.31836023,3798512
976.760143185,3798612
1017.33941921,3798712
1078.28455123,3798812
1125.19659661,3798912
1004.06370187,3799012
1019.94610219,3799112
1113.27006358,3799212
1112.52394395,3799312
1089.89021728,3799412
1118.45301098,3799512
1078.63683475,3799612
1030.49074939,3799712
955.558632908,3799812
1029.70199743,3799912
897.141532142,3800012
959.02982561,3800112
936.493785958,3800212
997.456563725,3800312
863.378150444,3800412
852.070884679,3800512
829.844375516,3800612
796.731912115,3800712
866.861975123,3800812
954.785563527,3800912
843.156870399,3801012
971.361388006,3801112
1031.55061801,3801212
1022.72569802,3801312
880.566402457,3801412
802.670220983,3801512
804.638217614,3801612
895.700148343,3801712
1054.1336055,3801812
1068.34491238,3801912
905.466207457,3802012
966.019301213,3802112
1001.94854837,3802212
1116.61090304,3802312
1065.90327738,3802412
1050.25960682,3802512
1101.9273196,3802612
953.158930928,3802712
1018.16628506,3802812
1051.31633513,3802912
1013.19022817,3803012
1023.4473789,3803112
1078.90577739,3803212
1029.60012576,3803312
1011.18064853,3803412
990.102893754,3803512
1047.2192692,3803612
1055.93140648,3803712
1069.73670873,3803812
1064.94558092,3803912
1048.53555631,3804012
958.766801488,3804112
1005.47720297,3804212
1048.89260018,3804312
1032.67377855,3804412
906.619128252,3804512
879.192546693,3804612
949.565089134,3804712
1052.62581988,3804812
1007.9630461,3804912
977.304112064,3805012
1021.60642685,3805112
1022.40278863,3805212
965.454989904,3805312
1045.33369561,3805412
976.355866116,3805512
966.179483285,3805612
1044.68953405,3805712
1021.82850846,3805812
1044.02054334,3805912
1070.4853425,3806012
1047.77581072,3806112
1088.65899565,3806212
1082.46465823,3806312
1098.34212212,3806412
1082.33935589,3806512
1031.1112214,3806612
992.734702033,3806712
991.319037399,3806812
958.177540827,3806912
1016.2535712,3807012
1018.34866606,3807112
1019.80268832,3807212
1060.1847819,3807312
1090.62357655,3807412
1049.03490963,3807512
1079.61515357,3807612
1078.04067118,3807712
1144.50582553,3807812
1137.61295242,3807912
1156.17563245,3808012
1136.17905555,3808112
1184.01290557,3808212
1105.58644799,3808312
1048.80598805,3808412
1145.66504235,3808512
1069.86360242,3808612
1078.47058016,3808712
1155.67881786,3808812
1134.87918418,3808912
1036.94302747,3809012
994.404003052,3809112
1119.36524696,3809212
1101.32484458,3809312
1049.45274996,3809412
1142.31412537,3809512
1207.66007738,3809612
1156.62953692,3809712
1253.21967563,3809812
1268.83785037,3809912
1255.22259748,3810012
1264.61680806,3810112
1227.72934654,3810212
1120.40531962,3810312
1299.1026216,3810412
1182.8070266,3810512
1204.65966551,3810612
1276.27623378,3810712
1130.8616332,3810812
1161.98560738,3810912
1128.33997597,3811012
1445.57742723,3811112
1244.99453821,3811212
1233.95266569,3811312
1198.30512161,3811412
1236.50111527,3811512
1249.06525853,3811612
1261.20948135,3811712
1245.42012807,3811812
1226.48149343,3811912
1164.24935064,3812012
1262.11593072,3812112
1232.87247441,3812212
1240.62581105,3812312
1353.48976196,3812412
1320.26387037,3812512
1438.28014036,3812612
1295.42756838,3812712
1290.10364472,3812812
1437.07570453,3812912
1371.79821119,3813012
1293.68613803,3813112
1331.34258294,3813212
1297.30190383,3813312
1311.38467193,3813412
1365.01758019,3813512
1329.3469548,3813612
1266.16955242,3813712
1355.25565402,3813812
1401.48255111,3813912
1447.08813528,3814012
1395.97561438,3814112
1355.14200476,3814212
1476.57022948,3814312
1413.67256581,3814412
1407.29131644,3814512
1468.48121825,3814612
1392.58021935,3814712
1366.14100103,3814812
1328.14887151,3814912
1362.43748048,3815012
1303.31725397,3815112
1291.81561114,3815212
1321.89987801,3815312
1402.25329881,3815412
1335.04880249,3815512
1349.20274841,3815612
1308.56628571,3815712
1336.65177495,3815812
1346.00500008,3815912
1315.99400254,3816012
1323.70444018,3816112
1327.9085407,3816212
1278.33459743,3816312
1339.50830195,3816412
1418.99302646,3816512
1324.30223574,3816612
1322.46137445,3816712
1345.19165438,3816812
1423.0573829,3816912
1596.7039422,3817012
1547.24530138,3817112
1476.08878797,3817212
1451.13595947,3817312
1482.89947461,3817412
1395.29244031,3817512
1447.70968319,3817612
1536.80920048,3817712
1469.51368623,3817812
1623.52265457,3817912
1509.85180201,3818012
1457.78751532,3818112
1489.38924103,3818212
1469.27613148,3818312
1537.41485967,3818412
1585.47898751,3818512
1633.37015098,3818612
1422.99436953,3818712
1440.13307218,3818812
1499.74331303,3818912
1558.51914481,3819012
1548.41654506,3819112
1494.8660183,3819212
1522.67745872,3819312
1485.15198205,3819412
1476.43659007,3819512
1483.4835154,3819612
1455.14606281,3819712
1521.75658281,3819812
1503.61214274,3819912
1536.60683295,3820012
1501.36579075,3820112
1455.5320565,3820212
1523.86331127,3820312
1523.16861844,3820412
1502.15752748,3820512
1556.35914733,3820612
1514.43556039,3820712
1497.51362351,3820812
1481.44286395,3820912
1504.30532559,3821012
1494.72386463,3821112
1467.00996224,3821212
1421.5495198,3821312
1372.65114807,3821412
1419.57526713,3821512
1397.35364112,3821612
1425.29975533,3821712
1385.8427574,3821812
1452.71142937,3821912
1435.43895374,3822012
1400.60825738,3822112
1411.38278838,3822212
1502.12184164,3822312
1496.99545854,3822412
1483.42485575,3822512
1504.03346629,3822612
1516.62827931,3822712
1468.65388208,3822812
1433.45172726,3822912
1427.9247665,3823012
1506.90522559,3823112
1461.85112804,3823212
1564.46990968,3823312
1459.17072068,3823412
1506.15751207,3823512
1444.48376718,3823612
1425.55760009,3823712
1406.86374902,3823812
1467.6535065,3823912
1479.08192056,3824012
1431.38503459,3824112
1483.37081088,3824212
1440.60505691,3824312
1475.53597179,3824412
1453.216244,3824512
1435.66649816,3824612
1473.6748857,3824712
1457.80285592,3824812
1421.49157281,3824912
1345.64240434,3825012
1391.02986306,3825112
1369.38543545,3825212
1345.98058408,3825312
1395.10362465,3825412
1419.59884541,3825512
1324.96958148,3825612
1379.0718585,3825712
1377.87952956,3825812
1403.36464128,3825912
1361.63190692,3826012
1364.28879158,3826112
1320.89319339,3826212
1320.09287299,3826312
1285.18653786,3826412
1388.03920789,3826512
1289.34638756,3826612
1292.08801316,3826712
1332.65149457,3826812
1334.23341022,3826912
1296.90858213,3827012
1195.34356603,3827112
1246.51855303,3827212
1311.34028078,3827312
1256.52076049,3827412
1287.19643842,3827512
1318.16861397,3827612
1307.59926623,3827712
1336.2166027,3827812
1285.07307111,3827912
1264.18537808,3828012
1209.75715364,3828112
1280.55691133,3828212
1315.85344325,3828312
1225.39700984,3828412
1234.46422781,3828512
1262.42063953,3828612
1274.77187872,3828712
1163.96415306,3828812
1237.87875576,3828912
1291.02608226,3829012
1312.7857348,3829112
1272.10196972,3829212
1228.59945153,3829312
1133.63503808,3829412
1020.38154771,3829512
1133.79936207,3829612
1238.15511304,3829712
1236.83751525,3829812
1177.76466144,3829912
1125.32855675,3830012
1066.89089701,3830112
1111.38682182,3830212
1060.45868134,3830312
1041.85527059,3830412
1045.26041512,3830512
1015.18205284,3830612
1029.8781026,3830712
1000.90928914,3830812
1001.79571012,3830912
1019.72872453,3831012
1039.16399518,3831112
1077.78228737,3831212
1152.4367354,3831312
1011.55932412,3831412
969.738896916,3831512
987.352667357,3831612
1032.77105415,3831712
962.150753207,3831812
963.901531387,3831912
972.498810934,3832012
961.021099393,3832112
980.401941262,3832212
925.338654175,3832312
983.32493163,3832412
1085.81254113,3832512
1041.59368449,3832612
1056.16921736,3832712
1087.36591632,3832812
1047.54311984,3832912
1115.7631893,3833012
1119.63364005,3833112
1053.18065318,3833212
992.333508177,3833312
1067.04560151,3833412
1065.12908458,3833512
1011.65274352,3833612
1126.46405392,3833712
1153.59367244,3833812
1096.53365602,3833912
1116.49938118,3834012
1120.28316176,3834112
1178.11128661,3834212
1168.42165691,3834312
1018.07124193,3834412
1040.30490334,3834512
863.931193546,3834612
794.986138397,3834712
814.608899061,3834812
1020.13013498,3834912
999.727296548,3835012
1083.96487219,3835112
1138.06702261,3835212
1071.4815144,3835312
1011.96478702,3835412
911.871256805,3835512
1037.53344603,3835612
966.355072667,3835712
1035.40902,3835812
1082.66657768,3835912
1132.26342878,3836012
1109.60998086,3836112
1092.78509735,3836212
1117.08896195,3836312
1061.72420059,3836412
982.161185919,3836512
1086.56237415,3836612
1032.02151809,3836712
943.366021281,3836812
990.976724454,3836912
901.596823218,3837012
940.993260761,3837112
809.619370078,3837212
737.966259006,3837312
876.088111431,3837412
935.306960586,3837512
1017.39458333,3837612
1004.04564652,3837712
985.573687771,3837812
1092.22982743,3837912
976.476933694,3838012
859.465510739,3838112
898.876865192,3838212
919.501845391,3838312
884.175665874,3838412
844.527352035,3838512
851.722447196,3838612
799.959599318,3838712
814.940657463,3838812
961.092486388,3838912
940.519943882,3839012
1034.58395566,3839112
932.576480744,3839212
836.750850504,3839312
821.182793925,3839412
918.374426874,3839512
887.714112229,3839612
853.827324068,3839712
824.996430324,3839812
1005.78302527,3839912
1027.73104556,3840012
1039.33447391,3840112
1056.30545431,3840212
912.396886756,3840312
991.230393483,3840412
1031.47313391,3840512
1047.99932218,3840612
1008.23475377,3840712
1051.27864455,3840812
958.551955827,3840912
1020.94729558,3841012
1060.7640071,3841112
1043.85994893,3841212
968.053247837,3841312
1014.61503632,3841412
1065.00848656,3841512
1052.96118756,3841612
1101.30040515,3841712
1066.21081071,3841812
997.630458061,3841912
1029.68453777,3842012
875.446202733,3842112
997.44641531,3842212
968.106230861,3842312
972.684907168,3842412
1003.50915123,3842512
990.076622413,3842612
1010.05950604,3842712
1041.6436384,3842812
983.54818858,3842912
1044.31365424,3843012
989.80317203,3843112
993.02825149,3843212
1113.69280052,3843312
1083.42388281,3843412
1014.50109121,3843512
1009.80848065,3843612
1038.45387623,3843712
1108.17341032,3843812
1081.40652017,3843912
1069.20902205,3844012
1055.36501594,3844112
1097.20591805,3844212
1039.36493879,3844312
1039.5162276,3844412
987.88434777,3844512
1031.9827732,3844612
1091.80531306,3844712
1117.61689515,3844812
1109.62380517,3844912
1157.89543017,3845012
1195.60724981,3845112
1084.55565428,3845212
1134.61665187,3845312
1108.02358216,3845412
1184.31428198,3845512
1130.41395081,3845612
1110.06705918,3845712
1125.0937127,3845812
1141.52529157,3845912
1104.23345858,3846012
1126.10369318,3846112
1114.69338582,3846212
1154.19949342,3846312
1199.46620403,3846412
1241.75198456,3846512
1243.53519714,3846612
1255.41505006,3846712
1151.23290754,3846812
1230.40652541,3846912
1308.17809608,3847012
1215.97787277,3847112
1145.66653066,3847212
1265.95673389,3847312
1216.32023064,3847412
1259.80988784,3847512
1239.17512513,3847612
1273.51616997,3847712
1205.60260991,3847812
1252.82094073,3847912
1250.37547097,3848012
1228.53880888,3848112
1379.32130149,3848212
1286.49462346,3848312
1244.51757051,3848412
1258.2567984,3848512
1204.53208658,3848612
1255.85070698,3848712
1245.24802216,3848812
1277.90570457,3848912
1255.67586628,3849012
1213.17770996,3849112
1252.71250928,3849212
1315.97556424,3849312
1301.20913886,3849412
1326.54670106,3849512
1246.16937739,3849612
1245.64690357,3849712
1306.42683315,3849812
1282.01959023,3849912
1296.21886505,3850012
1286.02763483,3850112
1325.46698852,3850212
1345.83249444,3850312
1436.8593282,3850412
1341.28587236,3850512
1384.00917783,3850612
1460.17744324,3850712
1355.60126174,3850812
1305.19907611,3850912
1320.45941041,3851012
1319.4042063,3851112
1368.82179559,3851212
1413.762046,3851312
1551.0550561,3851412
1435.83315487,3851512
1431.29789573,3851612
1459.58477872,3851712
1275.14351036,3851812
1391.9605642,3851912
1356.14319431,3852012
1281.9117803,3852112
1305.95728858,3852212
1388.7665306,3852312
1351.95888248,3852412
1340.10926184,3852512
1434.16566798,3852612
1424.72613343,3852712
1527.56659933,3852812
1429.47644207,3852912
1437.60366763,3853012
1374.94248426,3853112
1519.48673308,3853212
1600.82009718,3853312
1464.48133246,3853412
1562.76661452,3853512
1572.5218353,3853612
1470.7995015,3853712
1470.72843458,3853812
1521.54049528,3853912
1438.81062779,3854012
1422.60438086,3854112
1481.64309796,3854212
1590.27198803,3854312
1491.61179883,3854412
1469.98122797,3854512
1442.7237687,3854612
1500.0709453,3854712
1544.0145173,3854812
